5367,1120
-7417,888
88,640
-14573,385
7928,131
11463,-112
12701,-339
4766,-541
473,-712
13129,-847
-8437,-944
-14503,-1001
12265,-1021
-13042,-1008
9697,-966
-12497,-903
-14508,-828
11008,-751
-4021,-682
5847,-629
9579,-603
-2573,-610
13079,-656
11094,-744
9019,-874
-4884,-1045
9745,-1251
-7839,-1486
11976,-1740
-6555,-2001
-13546,-2259
2589,-2499
13578,-2711
-9706,-2881
-10092,-3001
-1263,-3063
4765,-3061
-10142,-2993
-8791,-2861
-4425,-2668
85,-2422
5479,-2134
13383,-1814
691,-1477
12307,-1137
-5447,-809
5470,-507
-10819,-243
3157,-29
-3528,128
-8155,223
2017,254
-13289,222
7256,132
-6263,-7
8091,-187
-12574,-397
-6859,-621
-9684,-848
6306,-1064
-2530,-1256
3766,-1414
6802,-1530
8885,-1596
-3660,-1611
1402,-1573
7548,-1485
-10788,-1353
13607,-1182
-10964,-983
8875,-764
-8323,-536
2181,-310
-12546,-95
-9650,100
-5437,271
-6439,411
17546,518
-14054,592
-14696,635
7392,651
-1599,643
-257,619
3318,585
-9001,547
13105,511
-2772,484
-11919,468
15488,466
1566,479
10663,507
7209,547
-11480,596
-12417,650
-13173,703
13755,752
-5402,790
-2737,814
4620,822
1630,811
-2000,782
-11207,736
-999,676
2836,607
-13800,533
-678,460
11884,395
9463,344
10181,311
10307,300
8925,314
-14452,354
-12115,418
-198,503
-11625,604
-13298,715
5198,827
10797,932
10626,1023
-4920,1090
-2666,1126
15231,1126
-10765,1086
11257,1004
2981,882
-7853,721
-14500,529
10308,312
4911,82
-462,-152
-4224,-379
8883,-586
-6934,-764
3572,-904
7012,-997
15396,-1040
-14701,-1031
-777,-971
-1522,-864
12181,-717
-13228,-539
-10568,-343
9563,-140
3525,54
15887,228
-4351,370
-16324,467
15457,512
12982,498
-6268,423
-1092,288
-17734,96
-11297,-145
13430,-427
5643,-738
-4261,-1062
-658,-1386
1201,-1696
10315,-1978
1073,-2219
12066,-2409
13124,-2541
-9855,-2609
5915,-2613
1632,-2553
10336,-2435
-13273,-2266
-15307,-2055
13399,-1815
-12857,-1556
-9807,-1292
-13107,-1035
9046,-796
-1895,-583
-4581,-405
-9053,-266
15660,-168
-5441,-110
5561,-91
12386,-104
1373,-144
-12389,-201
4433,-268
8648,-334
-841,-393
-9962,-437
1655,-459
-8381,-455
947,-423
-7361,-363
8559,-277
-11110,-169
12565,-43
-15642,92
15652,231
2128,365
-12334,485
8798,586
-7231,659
-4011,699
-2323,703
3784,668
14981,592
161,477
-4543,325
6428,137
11404,-79
-2061,-322
-11143,-585
12208,-862
-5814,-1148
12169,-1438
-17587,-1726
5504,-2008
3041,-2279
-3378,-2537
12052,-2778
7014,-2998
-133,-3195
9028,-3367
-9018,-3511
-224,-3624
-3005,-3705
11087,-3752
-13677,-3762
4905,-3736
-2019,-3671
1073,-3569
-10765,-3431
5052,-3259
1892,-3057
-11499,-2830
-5059,-2583
-13032,-2324
10879,-2060
-7726,-1801
12849,-1554
-2110,-1328
-3008,-1132
-2162,-971
3572,-850
-4512,-773
-3004,-740
-11178,-750
-14646,-799
8106,-879
-3921,-981
-11657,-1096
11648,-1211
-8121,-1314
-1364,-1391
-3595,-1430
607,-1421
341,-1354
13042,-1225
-11341,-1030
3569,-770
-11930,-449
-11158,-74
-5736,341
8788,785
-4836,1241
-9999,1691
-8148,2118
-1931,2503
543,2831
-13441,3086
912,3258
6959,3340
-6515,3327
6340,3221
8638,3027
-11719,2755
9927,2416
-3772,2028
11554,1607
-16211,1174
-4519,748
4592,347
9568,-12
11640,-316
-3490,-555
2578,-722
3358,-815
11325,-836
-15359,-792
-11145,-694
-3549,-554
7086,-388
12023,-212
-10398,-44
-13651,100
11081,208
1518,267
7261,269
10506,211
-9806,92
-609,-82
-11873,-305
1825,-565
7677,-846
-1506,-1134
-5982,-1410
12017,-1659
12612,-1864
-3005,-2013
-6003,-2095
1699,-2103
12232,-2037
-8702,-1897
-13424,-1691
-14651,-1429
1912,-1125
11166,-796
-1173,-460
-8521,-138
-6344,152
-7282,393
16274,570
2195,671
8118,688
-10590,618
11568,463
-12865,228
10131,-76
-7714,-436
-5045,-835
-135,-1253
14015,-1671
-8377,-2068
-6316,-2426
-5755,-2727
12313,-2957
11359,-3108
15426,-3171
-14753,-3147
-12403,-3036
-4827,-2847
1324,-2589
14765,-2277
-11803,-1924
-4398,-1550
-13440,-1171
-11294,-803
1963,-464
-13196,-164
14070,83
-8212,273
1184,401
13891,467
-13760,475
-731,429
-8543,340
-138,217
16735,73
-13661,-81
12559,-234
-10089,-374
-6161,-494
10765,-585
-9336,-644
-9102,-668
-605,-659
-8231,-618
12625,-551
-11132,-464
-708,-364
5335,-259
3151,-158
-10232,-65
-10162,10
-1313,66
-2529,100
10001,110
-1551,99
5971,69
-9899,25
-6859,-26
9206,-79
-2268,-127
-4146,-161
6245,-177
-1115,-168
-11811,-132
-7317,-65
4526,32
-9276,159
-7858,312
-10606,486
9371,675
16517,872
-3643,1070
-14333,1261
-11975,1437
-8206,1592
-4598,1720
1271,1817
16997,1880
17015,1908
-5852,1901
7275,1860
-15265,1790
-4660,1695
-5458,1579
1836,1449
6057,1310
-2131,1168
400,1029
-1424,897
-15043,775
5453,668
-7457,576
6470,501
-9979,442
-1029,400
6386,373
-1715,358
9825,354
9890,360
1558,372
11724,390
-1562,412
-11441,437
15903,465
-13163,495
-9319,526
-13222,561
-1395,597
8294,636
-14800,677
-11950,719
11720,762
-573,804
-2191,842
13480,876
-1541,901
-4543,915
15998,916
473,900
3995,865
9892,809
-5241,731
-16358,630
14135,507
-1315,363
-15239,200
9423,22
2513,-166
-15365,-363
8766,-560
-13904,-753
7244,-936
-5217,-1104
6960,-1250
15108,-1370
8655,-1460
4643,-1516
-8499,-1537
-3428,-1520
-13809,-1466
877,-1376
10095,-1251
5007,-1095
-8354,-911
-4467,-705
-6717,-482
-1388,-248
-6055,-10
5053,225
2411,451
-2395,661
-12145,849
-9080,1007
2753,1131
15755,1216
-9171,1256
4555,1250
6489,1196
-3994,1092
-5490,940
9118,743
5029,503
-15389,226
-13383,-79
14103,-407
11075,-748
8344,-1091
11431,-1425
-4612,-1740
-9658,-2023
-12505,-2265
-8548,-2454
7321,-2584
3554,-2647
1245,-2639
-440,-2557
-7568,-2401
10998,-2174
-6748,-1883
16130,-1535
-9648,-1140
-11972,-711
-12482,-263
-8557,190
-10834,633
79,1051
355,1429
1134,1754
-10718,2017
456,2208
-2709,2322
3864,2358
14328,2317
15047,2203
-1943,2024
4884,1789
-16148,1512
-14016,1206
-9220,885
4004,565
2150,259
4568,-17
-11445,-256
8019,-446
-4428,-582
9279,-661
-11803,-683
10585,-652
6301,-574
6900,-456
219,-311
-10092,-149
8918,17
-9797,174
7480,312
-9754,419
-32,488
-13138,513
-11855,492
9390,423
12866,312
2741,162
-8598,-16
-12227,-213
-10493,-417
-179,-616
9067,-796
15183,-946
13710,-1054
334,-1112
-7284,-1114
2982,-1055
-13525,-936
-908,-759
-10836,-529
-13636,-255
1745,50
4708,377
-10249,710
9122,1033
10388,1334
-10760,1597
-10284,1811
1093,1964
-2377,2050
677,2063
-16113,2002
9161,1867
15226,1665
-11473,1403
1787,1091
12941,742
-16661,369
-9197,-10
7282,-382
14454,-731
12957,-1042
3851,-1302
-3907,-1500
-6360,-1627
-15143,-1678
-12935,-1648
17961,-1539
-6801,-1353
-12326,-1095
11667,-774
-2375,-400
-10405,13
-10111,455
-10736,909
-1610,1362
9677,1799
-12428,2205
4745,2570
15557,2880
-14147,3129
-14572,3308
1071,3414
9221,3445
5887,3401
4795,3285
4591,3104
-15033,2865
-8099,2577
758,2252
-616,1902
12957,1539
-10610,1178
13298,831
-15904,510
-5687,227
2518,-9
8900,-192
7886,-314
15522,-374
-494,-370
-437,-306
-1965,-184
-14528,-12
7181,199
-6344,443
-5249,706
-14627,976
804,1241
4844,1488
15595,1706
-6829,1886
-675,2019
1026,2099
912,2124
-13435,2091
6587,2004
-13406,1867
13173,1685
3731,1468
12373,1227
1964,972
-5035,715
-13220,469
-11005,245
4850,52
12730,-100
3243,-206
-490,-262
7348,-265
-3692,-217
15433,-122
-7182,14
7206,185
-579,380
-10812,590
-8900,803
-11463,1009
-9348,1197
2750,1359
14921,1487
-11499,1576
2920,1623
99,1626
-7606,1588
13647,1510
11506,1399
-3481,1261
13858,1104
-505,937
8640,768
-11909,605
-514,456
-9224,325
5867,217
12932,135
-6332,79
-17365,47
6333,36
9163,41
-10457,56
-6782,74
5377,87
15233,90
5497,74
3780,35
-4381,-31
-3559,-128
4636,-255
8748,-412
1696,-595
7123,-800
-14333,-1019
8628,-1246
-9927,-1472
5372,-1688
712,-1886
-7987,-2057
7415,-2195
-2431,-2294
2946,-2348
2307,-2357
34,-2318
-6187,-2234
596,-2106
7762,-1939
-4589,-1739
-7552,-1513
-6104,-1266
-2440,-1006
-381,-742
-1519,-478
7135,-222
-10637,21
-3753,248
-1089,456
-12835,642
10507,807
-9540,949
-1755,1071
11682,1174
759,1259
-7241,1329
4792,1385
-10574,1430
-5900,1464
-15293,1490
5907,1507
16625,1515
3363,1515
-9393,1506
-13570,1488
14657,1460
-2337,1421
2194,1373
-4563,1314
9543,1247
-14070,1172
11068,1092
-12321,1008
5651,923
6652,840
-5750,762
1825,692
-4706,630
4440,580
9544,543
9076,517
7053,504
-16277,502
-15848,508
-5636,519
13790,534
-5771,547
8535,556
-3161,556
-3794,545
10575,521
-2136,481
-16545,425
15380,352
14107,265
-8451,165
3055,56
250,-58
11611,-174
-14004,-286
3449,-391
-11597,-482
4333,-558
14383,-613
-11465,-647
2166,-657
2749,-643
-8587,-607
-3563,-551
3593,-478
2130,-392
4041,-296
-14245,-197
-5206,-97
14205,-3
8628,82
-4636,156
-14041,216
4008,260
8628,289
9098,303
-4175,304
-9051,295
899,280
-10629,261
3506,243
-162,230
11295,224
2850,228
-15763,244
-10131,274
-324,315
-15088,368
13599,429
4690,496
-12436,564
16405,629
15453,687
15929,732
-8200,760
3509,769
-10005,754
-2271,715
-13996,651
-5439,562
1777,453
-399,325
-2609,184
-8232,36
10735,-113
1495,-257
3987,-389
513,-503
5907,-591
7059,-650
2150,-675
-6275,-664
952,-617
-4833,-534
8125,-417
9690,-273
-9269,-105
-10842,78
2718,269
-4787,458
-15262,637
-5383,795
8594,924
5178,1015
-12912,1062
-860,1058
14132,999
9888,884
5792,713
14430,487
-1266,212
-13163,-106
-6011,-459
-6206,-837
3236,-1227
7213,-1618
2766,-1996
-1140,-2347
9106,-2659
11113,-2919
-10246,-3117
-9870,-3242
-3790,-3289
-2247,-3252
-10830,-3129
8533,-2921
8380,-2632
-3136,-2268
-10783,-1838
-8758,-1354
6650,-829
-9681,-278
-7237,282
-11273,837
-5720,1369
1859,1863
75,2307
-6845,2687
-3390,2996
-792,3228
-3810,3378
13824,3449
-13496,3443
-9515,3368
9278,3234
3230,3054
-5928,2840
-7839,2610
-4477,2378
7652,2160
429,1971
-11049,1824
10445,1729
15475,1694
-14344,1721
-10710,1812
-3393,1964
8214,2169
-6992,2418
1589,2697
7829,2991
14766,3284
-10906,3558
1714,3796
2417,3982
-14930,4103
3922,4145
10973,4102
-7773,3969
3966,3744
2450,3433
-5583,3041
7628,2581
6244,2067
4700,1516
-5948,947
10604,380
5893,-165
5166,-671
11158,-1120
3139,-1497
1515,-1790
12619,-1992
-12637,-2099
4978,-2110
13949,-2031
-9399,-1869
-11794,-1634
16416,-1341
7377,-1004
-13907,-640
-12176,-266
-332,100
-14834,447
-3583,759
12924,1026
-6133,1241
11150,1397
-7447,1495
11875,1534
3971,1520
-10783,1457
9805,1355
11010,1222
8875,1068
1171,903
4100,737
-9584,578
-8128,431
-11960,303
7875,197
8954,112
11385,49
655,6
-11157,-22
10346,-40
-14869,-53
699,-67
10325,-86
3258,-116
-8719,-159
11401,-218
-2433,-294
13832,-387
5979,-494
-8049,-612
3711,-739
12370,-868
11968,-995
6177,-1115
-14646,-1223
-343,-1317
-11762,-1392
-5551,-1447
14739,-1482
-3738,-1497
-5091,-1494
14403,-1476
4174,-1447
-10859,-1412
-5965,-1374
-2870,-1339
211,-1310
4458,-1291
13256,-1285
14859,-1295
-8265,-1319
-18,-1359
-2169,-1413
8324,-1478
-5473,-1551
8289,-1629
-9133,-1709
2957,-1785
12155,-1855
-4841,-1916
-12233,-1965
-8144,-2001
13598,-2022
-4241,-2030
6657,-2024
-9469,-2007
-13799,-1979
-6993,-1944
15493,-1903
-1782,-1858
7457,-1812
1895,-1764
-4807,-1717
9813,-1669
668,-1621
-12147,-1571
8510,-1517
9896,-1459
2638,-1394
-15283,-1321
-2753,-1239
-5256,-1147
-13703,-1046
7908,-937
-2915,-823
-13073,-705
1132,-587
-2437,-475
1221,-371
-9830,-281
1880,-209
9701,-158
-2036,-130
12533,-128
-3038,-150
4958,-195
2948,-259
6950,-339
-14870,-429
9860,-521
-11564,-609
-11685,-683
-15762,-739
500,-768
-10544,-765
12734,-726
14389,-651
-10972,-538
-5076,-391
16309,-215
11987,-16
-9168,196
1679,413
-14312,622
-4643,813
-7925,975
3096,1098
-1804,1174
-652,1196
-12124,1160
-5256,1066
13492,916
683,714
13993,469
-2194,190
3225,-110
6941,-418
13303,-721
-13325,-1004
6210,-1255
7486,-1462
-15178,-1615
-15613,-1709
8226,-1740
-7426,-1707
-4975,-1614
16004,-1467
-12165,-1276
1009,-1052
7529,-807
-13460,-557
-6032,-315
8753,-96
-5371,88
-7993,228
5852,315
11199,344
-8728,314
15363,227
-2111,87
12985,-95
-2051,-312
7752,-550
-6807,-796
-16113,-1035
-16404,-1255
-4125,-1442
5017,-1586
-12966,-1678
-5784,-1713
4172,-1687
10830,-1603
14147,-1462
-4140,-1273
-10323,-1043
-10930,-783
-4350,-506
14161,-224
3365,49
-1261,304
10956,529
1501,716
-11323,859
3252,955
-13282,1003
-6432,1005
-12060,966
8717,892
-10254,792
-13044,676
4035,553
-10587,433
10108,326
2009,240
-6005,181
7538,154
13992,162
-7464,205
-4119,279
133,382
13865,507
672,647
13335,794
96,937
-15436,1070
-11431,1183
-14081,1268
1512,1321
-5351,1336
6754,1311
-6376,1245
6341,1140
-11417,998
-289,824
8084,624
-12486,405
15273,174
7562,-59
-5270,-289
11059,-508
11598,-707
-789,-883
6645,-1029
-9495,-1142
2136,-1220
-2309,-1261
-7167,-1266
4205,-1236
-12786,-1172
-5183,-1078
9927,-956
-7100,-812
-13034,-648
-12166,-469
2583,-280
-2622,-85
4759,110
-4503,303
5456,490
15728,666
17420,829
-6769,974
-2257,1099
-15054,1203
-14812,1284
-14462,1340
1225,1371
15042,1379
-11046,1363
-8586,1327
13259,1273
4155,1205
-3896,1127
-3005,1044
5036,961
7865,882
-15041,812
11691,757
2548,719
-222,701
-5138,706
-12869,733
-10703,781
3476,848
12829,931
-2440,1023
8627,1121
-13329,1216
-15338,1302
14886,1373
8037,1423
5890,1445
-7684,1437
4352,1396
-394,1322
-7825,1216
300,1081
1594,924
13097,750
-6245,569
-644,390
12278,223
-9799,78
4358,-36
-16628,-112
-14563,-144
14515,-128
-3074,-62
-1435,52
-2923,210
10159,406
12680,630
-4317,871
10391,1118
-8416,1355
7399,1571
-13970,1753
3846,1888
-3087,1969
-7884,1989
2098,1943
-3320,1831
195,1657
6081,1427
2646,1150
9428,837
-16295,502
622,160
10107,-172
13844,-482
7707,-755
-8291,-980
-1554,-1148
8972,-1252
756,-1291
3613,-1265
-16436,-1179
15985,-1041
-7199,-861
-2618,-653
-2085,-429
-3191,-204
-10858,6
-6226,191
7242,339
12472,441
9933,494
-6316,494
7442,445
3066,351
-15526,221
3953,65
-823,-103
-2755,-270
-7117,-423
1862,-548
13687,-634
3146,-671
-11587,-654
16077,-581
-13279,-453
-3907,-276
-14864,-57
-6189,189
14422,451
8526,710
7445,951
-8237,1155
709,1309
15454,1398
-1413,1412
-1123,1345
-17360,1195
13098,964
-237,658
-6510,289
11938,-128
-15860,-577
10838,-1036
2401,-1484
-4805,-1902
-15531,-2268
9170,-2565
11916,-2778
10695,-2896
13063,-2915
-2447,-2831
-9404,-2649
-2442,-2378
-1398,-2029
425,-1620
4706,-1169
-10277,-698
-10502,-227
9366,221
-3396,629
-14121,980
-5175,1260
-7404,1459
-7678,1573
4462,1602
-11624,1550
1756,1425
13980,1239
4980,1007
15382,744
342,469
5459,199
-3346,-50
-1904,-266
5219,-437
-1465,-555
-16049,-616
-332,-620
2380,-571
8978,-477
4335,-346
-14867,-191
-1582,-27
-12902,134
5150,279
1595,396
-4868,474
-684,506
10302,490
11982,424
-13953,311
14297,158
-4158,-24
9738,-227
-8174,-437
-4695,-640
-8505,-822
10290,-970
5191,-1076
1119,-1129
-7772,-1125
-9436,-1062
-5586,-943
14717,-772
765,-558
-4838,-312
-526,-48
-11783,220
13710,478
-11850,712
10247,907
-14072,1053
8988,1141
-4432,1168
-12385,1131
-4335,1033
8931,880
-13821,681
11643,449
11394,197
14869,-59
3724,-303
1051,-521
-8879,-698
-12929,-821
-934,-883
5126,-876
-974,-799
-5685,-654
7152,-444
-11853,-180
4767,127
-14316,465
-14308,818
8455,1169
8481,1503
-3897,1806
-8011,2063
6196,2263
-3844,2400
7848,2468
14366,2467
2925,2397
526,2264
-15223,2077
3642,1845
-6699,1581
2159,1296
-9588,1004
11901,718
5296,449
12398,206
-9984,-2
1863,-171
2906,-298
7832,-384
1714,-430
-12416,-442
9441,-424
-8233,-385
-459,-332
3649,-273
-6793,-217
15587,-169
3200,-134
5621,-117
-8471,-119
8726,-141
-13455,-179
-14767,-232
14864,-293
4170,-359
7103,-424
10506,-481
10906,-525
-13546,-553
-7201,-561
-16624,-548
-11603,-514
14859,-461
14775,-393
4893,-315
-9385,-232
12779,-153
-9585,-83
-6598,-30
-15105,0
6343,1
5322,-28
2055,-92
13037,-189
5993,-317
1464,-472
11838,-648
13391,-837
-13411,-1030
-12484,-1219
-8500,-1393
-12371,-1543
12244,-1660
10765,-1737
-15754,-1769
-10848,-1752
11708,-1685
-1403,-1569
-2908,-1408
16509,-1207
4262,-974
-13319,-719
9529,-451
9334,-182
-13463,77
-10677,317
7973,527
-3280,699
-15333,828
-4029,908
1535,938
5489,918
6318,851
4445,741
-8540,594
7754,417
4226,221
-14427,13
14055,-196
7442,-399
12191,-587
-14553,-755
491,-895
-11440,-1005
8576,-1084
-2192,-1130
-436,-1146
-11479,-1135
-4258,-1101
9200,-1050
14684,-988
-13755,-922
13656,-856
12767,-798
769,-752
-1153,-723
-13935,-713
-340,-723
-6949,-754
10977,-805
2138,-873
-13675,-955
-3992,-1046
37,-1142
14757,-1238
-11279,-1327
-1713,-1405
9162,-1468
-15065,-1511
1972,-1531
4128,-1526
7281,-1496
10483,-1440
-5015,-1359
-11731,-1256
12308,-1135
-6275,-998
10926,-851
-7601,-699
-13061,-546
-8203,-399
-10395,-262
7640,-140
15819,-36
-15198,44
-7521,100
-7873,130
11346,132
8964,108
-12496,57
-3930,-17
14074,-113
12706,-226
5927,-353
-10200,-488
7511,-626
-10247,-762
-7812,-891
-10125,-1007
-14353,-1105
9433,-1182
-4831,-1233
13265,-1256
12223,-1248
10049,-1210
-10829,-1141
-4064,-1042
-5861,-917
-8674,-769
5627,-601
-7914,-421
-10588,-233
12921,-44
-5153,139
3939,310
-14510,463
12304,592
426,692
-12375,760
936,793
-4150,791
-14,754
7478,684
3415,584
-6245,458
-5120,314
3139,156
5503,-6
5167,-168
-2289,-320
-6138,-456
-4581,-570
12459,-657
8973,-712
-11905,-734
-1250,-722
-3687,-677
-7862,-602
-3198,-501
-6171,-379
-2285,-243
3966,-100
8129,40
9391,173
-5777,289
-2458,383
-6091,449
-4395,482
-3037,481
11436,445
2006,374
-6240,272
4432,142
588,-7
11894,-172
-764,-344
-9454,-514
-10218,-675
1125,-819
10613,-940
-10583,-1031
2301,-1090
-1343,-1114
-12366,-1101
-4304,-1054
-13922,-975
15675,-868
14114,-740
4978,-598
8730,-448
-9936,-299
-5135,-157
10958,-32
-6792,72
-4938,149
1625,197
-11419,213
-13985,197
-3829,150
7134,76
7569,-20
508,-135
-3062,-261
-8500,-391
14527,-518
1619,-636
-10847,-737
12509,-818
-14682,-874
-7571,-902
-8658,-901
11780,-872
-13867,-816
15346,-737
16916,-638
-3154,-524
-7306,-402
-4938,-276
-6526,-152
10109,-35
-11380,70
-10626,162
-1550,238
213,298
-4445,343
-11483,374
13288,395
-10101,410
-840,424
-6922,442
-12242,469
812,511
13797,572
3119,655
6720,762
-1302,895
-11792,1053
-6567,1234
7699,1434
7567,1650
-8435,1874
-1000,2101
-11846,2323
735,2534
-11379,2724
-8051,2889
-13334,3023
11733,3119
3502,3176
1401,3191
-9777,3165
7322,3098
13431,2995
-6190,2858
2070,2695
-1418,2511
11810,2313
-1942,2110
-3134,1907
-1845,1712
8308,1531
-6584,1369
-2200,1229
5068,1113
12331,1022
12033,955
2510,910
-14453,883
-3138,870
6475,865
-7755,864
-1815,859
-13098,846
-698,820
12725,777
5594,713
7084,628
-721,521
4095,393
12200,248
-77,89
4735,-77
-8969,-246
5068,-411
